"","status","p_value","morans_test_statistic","morans_I","gene_short_name","q_value"
"TMEM151B","OK",0.565990345830639,-0.166174904266671,-0.00112531188543367,"TMEM151B",0.655803870943956
"LOC138453731","OK",0.566088567863775,-0.166424538528646,-0.00117863274701929,"LOC138453731",0.655832091065181
"LOC138570019","OK",0.566323871887494,-0.167022613023198,-0.00114286118370812,"LOC138570019",0.656062401870698
"LOC138491914","OK",0.566389385856786,-0.167189141131355,-0.00112401401024663,"LOC138491914",0.656096001021494
"LOC138452729","OK",0.566543420478546,-0.167580695660613,-0.00118459769969366,"LOC138452729",0.656147542278904
"LOC138580488","OK",0.566515998408676,-0.167510987144217,-0.00107464611773935,"LOC138580488",0.656147542278904
"LRRC74B","OK",0.566524521487425,-0.167532653225093,-0.00121874337564087,"LRRC74B",0.656147542278904
"LOC138515488","OK",0.566654044258644,-0.167861916096329,-0.00107960273930708,"LOC138515488",0.656233368262411
"ALDH1A1","OK",0.566790913860999,-0.168209875297251,-0.00115625037165961,"ALDH1A1",0.656252274835982
"GARIN5A","OK",0.566869877567953,-0.168410631459158,-0.00118470110702973,"GARIN5A",0.656252274835982
"LOC138511035","OK",0.566858625652817,-0.168382024341864,-0.00110649332857715,"LOC138511035",0.656252274835982
"MORN5","OK",0.566916154811121,-0.168528289192563,-0.00122774938523077,"MORN5",0.656252274835982
"PDE6B","OK",0.566743319124593,-0.168088874417608,-0.00114705978935548,"PDE6B",0.656252274835982
"SLC22A2","OK",0.566943160795834,-0.168596951727631,-0.00118262487746593,"SLC22A2",0.656252274835982
"SMIM22","OK",0.566877304405189,-0.168429513689514,-0.00108998194816624,"SMIM22",0.656252274835982
"SH2D7","OK",0.566962524587013,-0.16864618452615,-0.00114584517266704,"SH2D7",0.656252274835982
"LOC138521191","OK",0.567128816024846,-0.169069000435701,-0.00108306941944746,"LOC138521191",0.656362504786764
"LOC138566176","OK",0.567167333017745,-0.169166938814714,-0.00114977357881135,"LOC138566176",0.656362504786764
"NPY2R","OK",0.567141299414228,-0.169100742167996,-0.00116372789800772,"NPY2R",0.656362504786764
"NPY1R","OK",0.567209036725392,-0.169272981983978,-0.00118916529975766,"NPY1R",0.656368497002723
"LOC138472146","OK",0.567363584461694,-0.169665978801251,-0.0012219747153742,"LOC138472146",0.656505061994633
"INO80E","OK",0.567480591398482,-0.169963531183455,-0.00137504821586716,"INO80E",0.65655589926801
"SCN8A","OK",0.567468124777035,-0.169931827450633,-0.00119180318243986,"SCN8A",0.65655589926801
"CALB2","OK",0.567669658799626,-0.170444367448111,-0.000940013027611558,"CALB2",0.656557957804792
"DIRAS1","OK",0.567852067218699,-0.170908305939436,-0.00136550622088743,"DIRAS1",0.656557957804792
"IQCJ","OK",0.567789376817131,-0.170748854712689,-0.00117417853528985,"IQCJ",0.656557957804792
"LOC138453595","OK",0.567838491302607,-0.17087377562027,-0.00136777633084234,"LOC138453595",0.656557957804792
"LOC138521243","OK",0.567708399483872,-0.17054289762773,-0.00119407298995446,"LOC138521243",0.656557957804792
"LOC138565947","OK",0.567884270348352,-0.170990215359255,-0.00118512453341114,"LOC138565947",0.656557957804792
"LOC138579852","OK",0.567552563823946,-0.170146566836709,-0.00119501356460271,"LOC138579852",0.656557957804792
"LOC138582945","OK",0.567698891462521,-0.170518715478971,-0.00111824113816271,"LOC138582945",0.656557957804792
"SLC16A3","OK",0.567696282817851,-0.170512080821204,-0.0011962661665066,"SLC16A3",0.656557957804792
"TLDC2","OK",0.567851827012564,-0.170907694973775,-0.00119192726329976,"TLDC2",0.656557957804792
"TMPRSS15","OK",0.567807396183322,-0.17079468600569,-0.0011873630003421,"TMPRSS15",0.656557957804792
"CCDC65","OK",0.568010417542802,-0.171311084777918,-0.00121080248088583,"CCDC65",0.656619311884474
"SLFNL1","OK",0.567989013999917,-0.171256641244642,-0.00123523553670103,"SLFNL1",0.656619311884474
"LOC138504386","OK",0.568160602421381,-0.171693119722988,-0.00108855682966477,"LOC138504386",0.656623964596579
"LOC138581266","OK",0.568150346177012,-0.171667029457264,-0.00135407022895556,"LOC138581266",0.656623964596579
"SLC38A4","OK",0.568104007684537,-0.171549153107829,-0.00116139082472723,"SLC38A4",0.656623964596579
"TM2D3","OK",0.568078246044644,-0.17148362140563,-0.00138121521494252,"TM2D3",0.656623964596579
"CHRNB2","OK",0.568483913913542,-0.172515633102409,-0.00117189150336524,"CHRNB2",0.656701975638104
"FOXN1","OK",0.568288700055276,-0.17201898972247,-0.001127811108631,"FOXN1",0.656701975638104
"ITIH3","OK",0.568452268582816,-0.172435121361737,-0.00120170203118932,"ITIH3",0.656701975638104
"LOC138511128","OK",0.568355601354559,-0.172189188465583,-0.00123502185969981,"LOC138511128",0.656701975638104
"LOC138526953","OK",0.568438533094809,-0.172400176015493,-0.00108225194757891,"LOC138526953",0.656701975638104
"LOC138565972","OK",0.568371140969268,-0.172228722385937,-0.00124564122763656,"LOC138565972",0.656701975638104
"LOC138492750","OK",0.568400365213235,-0.172303071736701,-0.00116284852591643,"LOC138492750",0.656701975638104
"DRD1","OK",0.568661313209672,-0.172966991376786,-0.0012107147573351,"DRD1",0.656864678175599
"LOC138581242","OK",0.568721534604716,-0.173120221102042,-0.00118381247920833,"LOC138581242",0.656888388858567
"MRPL50","OK",0.568754949485278,-0.173205245013323,-0.00133378111662894,"MRPL50",0.656888388858567
"LOC138569795","OK",0.568802122767806,-0.17332527920628,-0.00136536297156282,"LOC138569795",0.65690065206539
"CLDN19","OK",0.569140372879854,-0.174186042611776,-0.00117922573652158,"CLDN19",0.656928453100175
"F12","OK",0.569046330437425,-0.173946714782376,-0.00118620832451388,"F12",0.656928453100175
"FBXO43","OK",0.569178186820623,-0.174282277806755,-0.00114055226669362,"FBXO43",0.656928453100175
"FYB2","OK",0.56911460047318,-0.174120453636559,-0.00117729564758427,"FYB2",0.656928453100175
"LOC138488428","OK",0.569264878779963,-0.174502911992528,-0.00121359575739078,"LOC138488428",0.656928453100175
"LOC138491897","OK",0.569182365521107,-0.174292912556586,-0.00105161020791724,"LOC138491897",0.656928453100175
"LOC138492689","OK",0.569001678107309,-0.173833082928092,-0.00118655705268262,"LOC138492689",0.656928453100175
"LOC138503833","OK",0.569251259776076,-0.174468250570746,-0.00118738051113634,"LOC138503833",0.656928453100175
"LOC138504809","OK",0.569066639481498,-0.173998398255737,-0.00123748701716066,"LOC138504809",0.656928453100175
"LOC138516180","OK",0.568985064334878,-0.173790804548059,-0.00118557302548747,"LOC138516180",0.656928453100175
"LOC138467369","OK",0.569243143249641,-0.174447593480781,-0.00101912884892386,"LOC138467369",0.656928453100175
"LOC138569078","OK",0.569072679354605,-0.174013768917233,-0.00118867937805866,"LOC138569078",0.656928453100175
"ABCD2","OK",0.569731232299007,-0.175689944690304,-0.00121291684917066,"ABCD2",0.656933405687641
"ADGRE3","OK",0.570003275171106,-0.176382503113771,-0.00116295896514052,"ADGRE3",0.656933405687641
"C3PH20orf96","OK",0.569579011788596,-0.175302463156091,-0.000998269040799724,"C3PH20orf96",0.656933405687641
"GJB7","OK",0.569685248724555,-0.175572889447197,-0.00119952041826921,"GJB7",0.656933405687641
"GRM5","OK",0.570109986738941,-0.176654189243845,-0.00125803028497016,"GRM5",0.656933405687641
"LOC138452582","OK",0.569903210289077,-0.176127751179056,-0.00111421312297406,"LOC138452582",0.656933405687641
"LOC138452803","OK",0.569651457207823,-0.175486871695525,-0.00120768249146529,"LOC138452803",0.656933405687641
"LOC138452880","OK",0.569978463214211,-0.176319334091537,-0.00122359877714332,"LOC138452880",0.656933405687641
"LOC138452971","OK",0.569666480374722,-0.175525113649311,-0.00119908256126133,"LOC138452971",0.656933405687641
"LOC138504937","OK",0.569921657949195,-0.176174715618201,-0.00126128363080791,"LOC138504937",0.656933405687641
"LOC138511162","OK",0.569456462716248,-0.174990530217233,-0.00120756763103224,"LOC138511162",0.656933405687641
"LOC138527842","OK",0.569666746380771,-0.175525790778564,-0.00138196371540712,"LOC138527842",0.656933405687641
"LOC138528587","OK",0.569910863628643,-0.176147235163912,-0.00125996653523103,"LOC138528587",0.656933405687641
"LOC138567274","OK",0.570085057116208,-0.176590717613284,-0.0011195103654128,"LOC138567274",0.656933405687641
"LOC138579543","OK",0.569647129553554,-0.175475855560223,-0.00119805473809405,"LOC138579543",0.656933405687641
"LOC138579575","OK",0.569743987718511,-0.175722415161719,-0.00127295756351333,"LOC138579575",0.656933405687641
"LOC138581811","OK",0.569775893584066,-0.175803636233659,-0.00118040050265874,"LOC138581811",0.656933405687641
"LOC138582842","OK",0.570065443232687,-0.176540780527762,-0.00120792026581274,"LOC138582842",0.656933405687641
"MCRIP1","OK",0.569662601021952,-0.175515238607675,-0.00140296537472407,"MCRIP1",0.656933405687641
"S100Z","OK",0.570002266352711,-0.176379934738675,-0.00109320979781836,"S100Z",0.656933405687641
"HSPB7","OK",0.569968233736458,-0.176293290961291,-0.00138814318756445,"HSPB7",0.656933405687641
"ISLR","OK",0.569663390964904,-0.175517249436443,-0.00121398378077929,"ISLR",0.656933405687641
"LOC138569036","OK",0.569970864254304,-0.176299987960266,-0.00121233374415709,"LOC138569036",0.656933405687641
"DLGAP3","OK",0.570251487693857,-0.177014468770825,-0.0012500108020969,"DLGAP3",0.656948290034712
"EFCAB10","OK",0.570307125266635,-0.177156135437248,-0.00140819381695894,"EFCAB10",0.656948290034712
"LOC138565872","OK",0.570328709878372,-0.177211096016719,-0.00117271467146319,"LOC138565872",0.656948290034712
"LOC138569934","OK",0.570399996507407,-0.17739261591632,-0.00125631471751306,"LOC138569934",0.656948290034712
"NECAB2","OK",0.570365653005061,-0.177305164999222,-0.00125804187199149,"NECAB2",0.656948290034712
"SCGN","OK",0.570415368359022,-0.177431758622283,-0.00138689353748007,"SCGN",0.656948290034712
"THEMIS","OK",0.570252499076485,-0.177017043962981,-0.0011795998570484,"THEMIS",0.656948290034712
"TXLNB","OK",0.570176487119117,-0.176823504857383,-0.0011137227823988,"TXLNB",0.656948290034712
"MTNAP1","OK",0.570506219644539,-0.177663106843226,-0.00138558004767523,"MTNAP1",0.657010815624991
"LOC138513047","OK",0.57056486301151,-0.17781244427169,-0.00115627960266679,"LOC138513047",0.657036244044655
"LOC138569533","OK",0.570725869638199,-0.178222473797611,-0.00129911565726971,"LOC138569533",0.657137430473406
"OAZ3","OK",0.570713791897012,-0.178191714829281,-0.00108499032538427,"OAZ3",0.657137430473406
"PPP1R36","OK",0.57091626038011,-0.178707373419297,-0.00122743659631523,"PPP1R36",0.657314530947628
"LOC138473696","OK",0.571078648004576,-0.179120986067199,-0.00121003915123801,"LOC138473696",0.657428551532996
"VSG","OK",0.571088463518646,-0.179145987850107,-0.00139643693785057,"VSG",0.657428551532996
"TRPM4","OK",0.571203197493111,-0.179438243096259,-0.00141442806841195,"TRPM4",0.6575185099578
"MYO15B","OK",0.571268549545706,-0.179604717466334,-0.00129106835897653,"MYO15B",0.657542924665922
"ZBTB6","OK",0.571333330557189,-0.179769742109013,-0.00141916175668519,"ZBTB6",0.657542924665922
"LOC138515451","OK",0.571334180619572,-0.179771907610067,-0.00120649100787093,"LOC138515451",0.657542924665922
"LOC138566311","OK",0.571437017277084,-0.180033886241801,-0.00138887058472656,"LOC138566311",0.657619161093128
"PEX11A","OK",0.571531296727028,-0.180274076057086,-0.00139232662223335,"PEX11A",0.657685540611213
"HOXA5","OK",0.571794267759473,-0.18094408580049,-0.00142211020701929,"HOXA5",0.657799290907164
"KL","OK",0.571729993277942,-0.180780316818405,-0.00119777857841997,"KL",0.657799290907164
"RND1","OK",0.571787535635401,-0.180926932371944,-0.00140673957325447,"RND1",0.657799290907164
"SLC45A1","OK",0.57181317324768,-0.180992257202903,-0.00122065697994029,"SLC45A1",0.657799290907164
"SORT1","OK",0.571744570605436,-0.180817458879977,-0.00143551956189758,"SORT1",0.657799290907164
"LOC138579522","OK",0.571866394360678,-0.181127867469569,-0.00109783422144053,"LOC138579522",0.657818403959889
"LOC138491938","OK",0.571912805277239,-0.181246127707237,-0.00116306597428811,"LOC138491938",0.657829681292452
"CRB1","OK",0.572135336583175,-0.18181319776113,-0.000964885429137711,"CRB1",0.657942764252434
"LOC138491378","OK",0.572092491473827,-0.181704012276129,-0.00129880730052958,"LOC138491378",0.657942764252434
"LOC138557992","OK",0.57209253756415,-0.181704129730476,-0.00124930928366804,"LOC138557992",0.657942764252434
"PRSS53","OK",0.572157572452576,-0.181869863990324,-0.00126895512990009,"PRSS53",0.657942764252434
"CNOT11","OK",0.572240326055212,-0.182080759667819,-0.00144576635908875,"CNOT11",0.657958502801376
"LOC138527751","OK",0.572244487494864,-0.182091365216078,-0.00138265941621711,"LOC138527751",0.657958502801376
"SERPINE3","OK",0.572299822212952,-0.182232389278857,-0.00122395890541212,"SERPINE3",0.657980025922377
"DCST1","OK",0.572441067660381,-0.182592378761544,-0.000412468278847589,"DCST1",0.658016118842004
"LOC138473702","OK",0.572398181617425,-0.182483073451269,-0.00122442722121384,"LOC138473702",0.658016118842004
"SULT2B1","OK",0.572429230957115,-0.182562209881898,-0.00124801391044537,"SULT2B1",0.658016118842004
"LOC138488819","OK",0.572513504083431,-0.182777005219302,-0.00125390243686521,"LOC138488819",0.65805728977736
"NRCAM","OK",0.572564122502864,-0.182906025495808,-0.00117612942173392,"NRCAM",0.658073379045505
"LGI3","OK",0.57281699852498,-0.18355062177474,-0.00114443178177125,"LGI3",0.658082513115853
"LOC138452563","OK",0.572828417927556,-0.183579732320605,-0.00128580822535849,"LOC138452563",0.658082513115853
"LOC138491740","OK",0.572808723966005,-0.183529528217779,-0.00129475865724463,"LOC138491740",0.658082513115853
"LOC138579861","OK",0.572788161717107,-0.183477111159171,-0.00123274233789298,"LOC138579861",0.658082513115853
"NQO2","OK",0.572665444080883,-0.183164291188099,-0.00124622379645365,"NQO2",0.658082513115853
"SCN5A","OK",0.572733554633505,-0.183337909829224,-0.00130373992339953,"SCN5A",0.658082513115853
"LOC138513045","OK",0.57282169640449,-0.183562597674614,-0.00107897983858472,"LOC138513045",0.658082513115853
"LOC138576355","OK",0.572891160761194,-0.183739680253779,-0.00124615418184284,"LOC138576355",0.658112520544567
"EFCAB5","OK",0.573045499641501,-0.184133150537906,-0.00113730486257391,"EFCAB5",0.658179047222912
"GOLGA7B","OK",0.57305895230104,-0.184167447988385,-0.00142459433047963,"GOLGA7B",0.658179047222912
"LOC138511259","OK",0.573002346879806,-0.184023134370367,-0.0012413953509223,"LOC138511259",0.658179047222912
"SYT4","OK",0.573154799782615,-0.184411816667381,-0.0012621680400201,"SYT4",0.658247060273126
"ABCG4","OK",0.573198737620845,-0.184523842398975,-0.00132881926382255,"ABCG4",0.658255452137435
"LOC138472525","OK",0.573296288233674,-0.184772569760998,-0.00104858912728385,"LOC138472525",0.6583254073461
"SEZ6","OK",0.573566671836294,-0.185462033745172,-0.00129087177540964,"SEZ6",0.65859380785292
"ADSS1","OK",0.57366417046318,-0.185710671733772,-0.0014443301672277,"ADSS1",0.658662238261602
"LOC138492080","OK",0.573736227908117,-0.185894437782903,-0.00121818744117445,"LOC138492080",0.658662238261602
"LOC138513622","OK",0.573719407676404,-0.185851541063686,-0.00140604645085298,"LOC138513622",0.658662238261602
"MALT1","OK",0.573896286495244,-0.186302653107671,-0.00144672203066839,"MALT1",0.65880390113195
"PPM1J","OK",0.57396279271882,-0.18647228049787,-0.00143229372732162,"PPM1J",0.658838159384043
"FBXL21","OK",0.57442926867998,-0.187662201447736,-0.0012776096336605,"FBXL21",0.658920185954977
"GBA3","OK",0.574366850453259,-0.187502965113961,-0.0014665268782589,"GBA3",0.658920185954977
"HAL","OK",0.574374219771084,-0.18752176487422,-0.0012367421297746,"HAL",0.658920185954977
"LOC138493164","OK",0.574385628984487,-0.187550870884472,-0.0013086091684822,"LOC138493164",0.658920185954977
"LOC138515550","OK",0.574093999850837,-0.186806946473019,-0.00129219848015573,"LOC138515550",0.658920185954977
"LOC138520622","OK",0.574271665638342,-0.187260146460858,-0.00131652531446023,"LOC138520622",0.658920185954977
"LOC138525810","OK",0.574437597839214,-0.187683450485164,-0.00130487395091197,"LOC138525810",0.658920185954977
"LOC138527857","OK",0.574136797459909,-0.186916113535,-0.00130823224672073,"LOC138527857",0.658920185954977
"LOC138529436","OK",0.574319682584223,-0.187382637413777,-0.00115582020489498,"LOC138529436",0.658920185954977
"STK31","OK",0.574391827846971,-0.187566684850662,-0.00146496893014748,"STK31",0.658920185954977
"STPG4","OK",0.574247200520954,-0.187197737167608,-0.00107080607203979,"STPG4",0.658920185954977
"LOC138468285","OK",0.574591605605455,-0.188076364580295,-0.00126257395499652,"LOC138468285",0.659054774540757
"FAM83C","OK",0.574654242954542,-0.188236177144743,-0.00131161018135628,"FAM83C",0.659084551052663
"LOC138497483","OK",0.574798451162905,-0.188604127403359,-0.00127974457120664,"LOC138497483",0.659087971850246
"LOC138580297","OK",0.574754615432593,-0.188492276922021,-0.00124118275333204,"LOC138580297",0.659087971850246
"LOC138566615","OK",0.574694122259262,-0.188337927473089,-0.00128186261736529,"LOC138566615",0.659087971850246
"LOC138504695","OK",0.574803934047694,-0.188618117602103,-0.00116367257448178,"LOC138504695",0.659087971850246
"ANKRD23","OK",0.574849774263103,-0.18873508552516,-0.00145787846156645,"ANKRD23",0.659098477860522
"DSCAM","OK",0.575127212421624,-0.189443064182778,-0.00121974491654449,"DSCAM",0.65910238130314
"ITGB2","OK",0.575145221878391,-0.189489024769562,-0.00147510808464869,"ITGB2",0.65910238130314
"LOC138447946","OK",0.575044016545843,-0.189230751407178,-0.00120353537330272,"LOC138447946",0.65910238130314
"LOC138504706","OK",0.574995981816488,-0.189108172452054,-0.00124626420099678,"LOC138504706",0.65910238130314
"LOC138567304","OK",0.575146602182222,-0.189492547356181,-0.00126480168477195,"LOC138567304",0.65910238130314
"PI16","OK",0.574955706521096,-0.18900539684587,-0.00128893034664326,"PI16",0.65910238130314
"SAXO1","OK",0.574893815918074,-0.188847466594004,-0.00125971701194037,"SAXO1",0.65910238130314
"LOC138497979","OK",0.575100025768036,-0.189373683916781,-0.00127726390386803,"LOC138497979",0.65910238130314
"LOC138582750","OK",0.575257145737976,-0.18977466625295,-0.00132259603075649,"LOC138582750",0.659187023907119
"LOC138521044","OK",0.575370579497665,-0.190064176960126,-0.00128726280011465,"LOC138521044",0.659274967389723
"C4PH6orf163","OK",0.575464691550655,-0.190304386035479,-0.00144816531451906,"C4PH6orf163",0.659288511732713
"LOC138522480","OK",0.575492464943758,-0.190375276195617,-0.0013387197453554,"LOC138522480",0.659288511732713
"LOC138569056","OK",0.575474163293414,-0.190328562065157,-0.00128901204673279,"LOC138569056",0.659288511732713
"FAM237B","OK",0.575685165232548,-0.190867160158756,-0.00131565037550303,"FAM237B",0.659467228866506
"LOC138580809","OK",0.575787078269336,-0.191127320562419,-0.00115743912123262,"LOC138580809",0.65951572187043
"LOC138581240","OK",0.575800899300232,-0.191162603452339,-0.00124567975206531,"LOC138581240",0.65951572187043
"LOC138527613","OK",0.575964939865959,-0.191581391069085,-0.00148738511689161,"LOC138527613",0.659661565926786
"LOC138580631","OK",0.576068545157845,-0.191845907668275,-0.00127318490019553,"LOC138580631",0.659696135386596
"TNFAIP8L2","OK",0.576053101125013,-0.191806476369681,-0.0014876972372268,"TNFAIP8L2",0.659696135386596
"AVPR1A","OK",0.576979977965157,-0.194173484448085,-0.00130033140849823,"AVPR1A",0.659910920209742
"CLEC14A","OK",0.576543719563726,-0.193059256563211,-0.0013519766830172,"CLEC14A",0.659910920209742
"FLT3","OK",0.576857578156501,-0.193860844352691,-0.00124133203844446,"FLT3",0.659910920209742
"GPR37L1","OK",0.576298297027006,-0.192432539361904,-0.00131279821246971,"GPR37L1",0.659910920209742
"IBA57","OK",0.577038845307547,-0.194323853299497,-0.00151503628571581,"IBA57",0.659910920209742
"LOC138488397","OK",0.576630968039731,-0.193282074738665,-0.00137444798036595,"LOC138488397",0.659910920209742
"LOC138516079","OK",0.576591285232566,-0.19318073022427,-0.00132286742545234,"LOC138516079",0.659910920209742
"LOC138526867","OK",0.577064006687584,-0.194388126061888,-0.00134031846677025,"LOC138526867",0.659910920209742
"LOC138566006","OK",0.57637818187224,-0.192636527015665,-0.00131703899846021,"LOC138566006",0.659910920209742
"LOC138566009","OK",0.576991455328425,-0.194202801512058,-0.000413779354341966,"LOC138566009",0.659910920209742
"LOC138569326","OK",0.576855974178542,-0.193856747512803,-0.00130435273815814,"LOC138569326",0.659910920209742
"LOC138569959","OK",0.576991455328425,-0.194202801512058,-0.000413779354341966,"LOC138569959",0.659910920209742
"LOC138576339","OK",0.576771076528876,-0.193639908727668,-0.00128798293721034,"LOC138576339",0.659910920209742
"LOC138579564","OK",0.576485086583144,-0.192909523015146,-0.00129705119422642,"LOC138579564",0.659910920209742
"MYL10","OK",0.576815675124326,-0.193753817756544,-0.00149855155549578,"MYL10",0.659910920209742
"ORMDL1","OK",0.576409936809184,-0.192717616149546,-0.00150457742599521,"ORMDL1",0.659910920209742
"ST6GALNAC5","OK",0.577004695176375,-0.194236620764785,-0.00135849008816624,"ST6GALNAC5",0.659910920209742
"ST6GALNAC6","OK",0.576912289667874,-0.194000589058539,-0.00132689039602844,"ST6GALNAC6",0.659910920209742
"ZPLD1","OK",0.577046109463056,-0.194342408929838,-0.00136188785943825,"ZPLD1",0.659910920209742
"CCDC162","OK",0.576336127209104,-0.192529138538998,-0.00130142765739494,"CCDC162",0.659910920209742
"LOC138580677","OK",0.576636758321032,-0.193296862498744,-0.00135345840964112,"LOC138580677",0.659910920209742
"LOC138513993","OK",0.576460941958573,-0.192847865113001,-0.00109481162744832,"LOC138513993",0.659910920209742
"TMEM182","OK",0.577198562050581,-0.19473185076923,-0.00134128704856637,"TMEM182",0.660022790967161
"LOC138581269","OK",0.577268764228374,-0.194911192945516,-0.00133660038650091,"LOC138581269",0.660061064722822
"LOC138520651","OK",0.577554348713581,-0.195640826786085,-0.00134399263875587,"LOC138520651",0.660303578469465
"LOC138582092","OK",0.577518013376832,-0.195547988617779,-0.00150266769367632,"LOC138582092",0.660303578469465
"LOC138513042","OK",0.57764856116934,-0.195881551052722,-0.00128193351578093,"LOC138513042",0.660327267443577
"TRIM9","OK",0.577616761220803,-0.195800297053703,-0.00109625141051959,"TRIM9",0.660327267443577
"GPR141","OK",0.577726176639632,-0.196079876533154,-0.00130856186777162,"GPR141",0.660356453658857
"LOC138570593","OK",0.577784336164619,-0.196228492627361,-0.00129887926602644,"LOC138570593",0.660356453658857
"MAP10","OK",0.577781261649223,-0.196220636153661,-0.00146449640930932,"MAP10",0.660356453658857
"GUCA1C","OK",0.578138949340246,-0.197134736046106,-0.00129550928264635,"GUCA1C",0.660563584856087
"GUCY2F","OK",0.578218103282449,-0.19733704259679,-0.00132024287435937,"GUCY2F",0.660563584856087
"LOC138447807","OK",0.578045381407417,-0.196895599729793,-0.00127828071326445,"LOC138447807",0.660563584856087
"LOC138467963","OK",0.57823650895775,-0.197384086119428,-0.00152268633662402,"LOC138467963",0.660563584856087
"LOC138523007","OK",0.578195744299625,-0.197279895304753,-0.00147787341604302,"LOC138523007",0.660563584856087
"LOC138582113","OK",0.578296400498384,-0.197537167419617,-0.00127324658317052,"LOC138582113",0.660563584856087
"RNF207","OK",0.578043409334188,-0.196890559723323,-0.00132433829832881,"RNF207",0.660563584856087
"WDR38","OK",0.578241083374059,-0.197395778051457,-0.00137958223275778,"WDR38",0.660563584856087
"VSIG2","OK",0.578291052820062,-0.197523498697606,-0.00132556996282191,"VSIG2",0.660563584856087
"AMZ1","OK",0.578375908333931,-0.197740394638084,-0.00135131008421721,"AMZ1",0.660570425369311
"S100A1","OK",0.578349666294913,-0.197673317370572,-0.00138423190231916,"S100A1",0.660570425369311
"LOC138521430","OK",0.578522738797108,-0.198115724363229,-0.00130586819168214,"LOC138521430",0.66069613067582
"OTOP1","OK",0.578597747631772,-0.198307473580034,-0.00137807612057054,"OTOP1",0.660725646121457
"NRN1","OK",0.57862211981154,-0.198369779095153,-0.00131714435332544,"NRN1",0.660725646121457
"GFI1B","OK",0.578927482586266,-0.199150479793204,-0.000983367058443368,"GFI1B",0.660767897101532
"LOC138453457","OK",0.578816853561947,-0.198867627927216,-0.00135538876902253,"LOC138453457",0.660767897101532
"LOC138510134","OK",0.578935000442433,-0.199169701725172,-0.00131821071089853,"LOC138510134",0.660767897101532
"LOC138516751","OK",0.578929989033885,-0.199156888362756,-0.00130703986818444,"LOC138516751",0.660767897101532
"PCYT1B","OK",0.578953285468204,-0.199216453860747,-0.00149932252132856,"PCYT1B",0.660767897101532
"SLC25A38","OK",0.57877248196031,-0.198754184861888,-0.00153886629912994,"SLC25A38",0.660767897101532
"SYT10","OK",0.578885872608222,-0.199044091196904,-0.0013342899823441,"SYT10",0.660767897101532
"CFAP141","OK",0.57870159055211,-0.198572944995101,-0.00117027252708629,"CFAP141",0.660767897101532
"C11H11orf16","OK",0.579432825895066,-0.200442724358966,-0.00141621454452428,"C11H11orf16",0.660977953712199
"CCR7","OK",0.579743140922677,-0.201236415841289,-0.001125524474702,"CCR7",0.660977953712199
"GID4","OK",0.579534952465452,-0.200703919108215,-0.00155182389672058,"GID4",0.660977953712199
"HKDC1","OK",0.579335826961544,-0.200194656506261,-0.00134262047667266,"HKDC1",0.660977953712199
"IRGM","OK",0.579749853822512,-0.201253586796953,-0.00155693513498509,"IRGM",0.660977953712199
"LOC138515498","OK",0.579219512957287,-0.199897207979284,-0.0014751313043993,"LOC138515498",0.660977953712199
"LOC138548634","OK",0.579697987123783,-0.201120918284371,-0.00141001680542669,"LOC138548634",0.660977953712199
"LOC138565914","OK",0.579563766884845,-0.200777616167449,-0.0013547903697461,"LOC138565914",0.660977953712199
"LOC138566211","OK",0.579536292493609,-0.200707346400525,-0.00123805649100811,"LOC138566211",0.660977953712199
"LOC138568954","OK",0.579593088078066,-0.20085261049372,-0.0013783108249238,"LOC138568954",0.660977953712199
"LOC138569323","OK",0.579641383550044,-0.200976137478822,-0.00154063396543441,"LOC138569323",0.660977953712199
"LOC138569433","OK",0.579762632521518,-0.201286273650675,-0.00132687264653446,"LOC138569433",0.660977953712199
"PALM3","OK",0.579596240431912,-0.200860673283758,-0.00149311057993133,"PALM3",0.660977953712199
"PLA2G12B","OK",0.579549335413682,-0.200740705449326,-0.00130997313658244,"PLA2G12B",0.660977953712199
"SMIM31","OK",0.579730392120961,-0.201203805789307,-0.0013733205668705,"SMIM31",0.660977953712199
"TAC3","OK",0.579519553871602,-0.200664535416704,-0.00137043952167326,"TAC3",0.660977953712199
"LOC138528330","OK",0.579622142215565,-0.200926922890286,-0.00132129704777083,"LOC138528330",0.660977953712199
"F2RL3","OK",0.579871865464592,-0.201565691252599,-0.00119756582328512,"F2RL3",0.661038591552423
"LOC138467145","OK",0.579926176729213,-0.201704625191365,-0.00134684499205317,"LOC138467145",0.661038591552423
"LOC138569559","OK",0.579921995817204,-0.201693929839531,-0.00121948052161108,"LOC138569559",0.661038591552423
"KIF25","OK",0.580031915179835,-0.201975126463684,-0.00138184272803582,"KIF25",0.661061360786824
"LOC138471578","OK",0.580083627992273,-0.202107424131895,-0.00137357228681154,"LOC138471578",0.661061360786824
"LOC138549573","OK",0.580059247866676,-0.20204505164818,-0.00137691584619803,"LOC138549573",0.661061360786824
"LOC138569167","OK",0.580093299846824,-0.202132168175913,-0.00131324072897477,"LOC138569167",0.661061360786824
"B3GALNT2","OK",0.580215561994507,-0.202444968911586,-0.00155869611707902,"B3GALNT2",0.661096959870538
"NLRC4","OK",0.580184207166564,-0.202364747484218,-0.00135716623627207,"NLRC4",0.661096959870538
"TRBC1","OK",0.580234905457881,-0.202494459874139,-0.0013526886399441,"TRBC1",0.661096959870538
